path,duration,id,category,split
Jam Pack World Music/Cuban Son Percussion 03.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_03,Drums,train
Jam Pack World Music/Cuban Son Percussion 04.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_04,Drums,train
Jam Pack World Music/Cuban Son Percussion 05.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_05,Drums,train
Jam Pack World Music/Cuban Son Percussion 06.mp3,9.691429,Jam_Pack_World_Music_Cuban_Son_Percussion_06,Drums,train
Jam Pack World Music/Cuban Son Percussion 07.mp3,9.691429,Jam_Pack_World_Music_Cuban_Son_Percussion_07,Drums,train
Jam Pack World Music/Cuban Son Percussion 08.mp3,9.691429,Jam_Pack_World_Music_Cuban_Son_Percussion_08,Drums,test
Jam Pack World Music/Cuban Son Percussion 09.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_09,Drums,train
Jam Pack World Music/Cuban Son Percussion 10.mp3,9.691429,Jam_Pack_World_Music_Cuban_Son_Percussion_10,Drums,train
Jam Pack World Music/Cuban Son Percussion 11.mp3,9.691429,Jam_Pack_World_Music_Cuban_Son_Percussion_11,Drums,train
Jam Pack World Music/Cuban Son Percussion 12.mp3,9.691429,Jam_Pack_World_Music_Cuban_Son_Percussion_12,Drums,train
Jam Pack World Music/Cuban Son Percussion 13.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_13,Drums,valid
Jam Pack World Music/Cuban Son Percussion 14.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_14,Drums,train
Jam Pack World Music/Cuban Son Percussion 15.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_15,Drums,train
Jam Pack World Music/Cuban Son Percussion 16.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_16,Drums,train
Jam Pack World Music/Cuban Son Percussion 17.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_17,Drums,test
Jam Pack World Music/Cuban Son Percussion 18.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Percussion_18,Drums,train
Jam Pack World Music/Cuban Son Sax 01.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Sax_01,Horn/Wind,train
Jam Pack World Music/Cuban Son Sax 02.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Sax_02,Horn/Wind,train
Jam Pack World Music/Cuban Son Sax 03.mp3,4.884898,Jam_Pack_World_Music_Cuban_Son_Sax_03,Horn/Wind,train
Jam Pack World Music/Cuban Timba Bass 01.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_01,Bass,valid
Jam Pack World Music/Cuban Timba Bass 02.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_02,Bass,train
Jam Pack World Music/Cuban Timba Bass 03.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_03,Bass,train
Jam Pack World Music/Cuban Timba Bass 04.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_04,Bass,train
Jam Pack World Music/Cuban Timba Bass 05.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_05,Bass,train
Jam Pack World Music/Cuban Timba Bass 06.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_06,Bass,train
Jam Pack World Music/Cuban Timba Bass 08.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_08,Bass,train
Jam Pack World Music/Cuban Timba Bass 10.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_10,Bass,train
Jam Pack World Music/Cuban Timba Bass 11.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_11,Bass,train
Jam Pack World Music/Cuban Timba Bass 13.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_13,Bass,train
Jam Pack World Music/Cuban Timba Bass 14.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Bass_14,Bass,train
Jam Pack World Music/Cuban Timba Conga 01.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_01,Percussion,train
Jam Pack World Music/Cuban Timba Conga 02.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_02,Percussion,test
Jam Pack World Music/Cuban Timba Conga 03.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_03,Percussion,train
Jam Pack World Music/Cuban Timba Conga 04.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_04,Percussion,train
Jam Pack World Music/Cuban Timba Conga 05.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_05,Percussion,train
Jam Pack World Music/Cuban Timba Conga 06.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_06,Percussion,train
Jam Pack World Music/Cuban Timba Conga 07.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_07,Percussion,train
Jam Pack World Music/Cuban Timba Conga 08.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_08,Percussion,train
Jam Pack World Music/Cuban Timba Conga 09.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_09,Percussion,train
Jam Pack World Music/Cuban Timba Conga 10.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_10,Percussion,train
Jam Pack World Music/Cuban Timba Conga 11.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_11,Percussion,test
Jam Pack World Music/Cuban Timba Conga 12.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Conga_12,Percussion,train
Jam Pack World Music/Cuban Timba Drumset 01.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_01,Drums,train
Jam Pack World Music/Cuban Timba Drumset 02.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_02,Drums,test
Jam Pack World Music/Cuban Timba Drumset 03.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_03,Drums,train
Jam Pack World Music/Cuban Timba Drumset 04.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_04,Drums,train
Jam Pack World Music/Cuban Timba Drumset 05.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_05,Drums,valid
Jam Pack World Music/Cuban Timba Drumset 06.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_06,Drums,train
Jam Pack World Music/Cuban Timba Drumset 07.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_07,Drums,train
Jam Pack World Music/Cuban Timba Drumset 09.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_09,Drums,train
Jam Pack World Music/Cuban Timba Drumset 10.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_10,Drums,train
Jam Pack World Music/Cuban Timba Drumset 11.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_11,Drums,train
Jam Pack World Music/Cuban Timba Drumset 12.mp3,5.407347,Jam_Pack_World_Music_Cuban_Timba_Drumset_12,Drums,valid
Jam Pack World Music/Cuban Timba Drumset 13.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_13,Drums,train
Jam Pack World Music/Cuban Timba Drumset 14.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_14,Drums,train
Jam Pack World Music/Cuban Timba Drumset 15.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_15,Drums,test
Jam Pack World Music/Cuban Timba Drumset 16.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Drumset_16,Drums,train
Jam Pack World Music/Cuban Timba Guitar 01.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Guitar_01,Guitars,train
Jam Pack World Music/Cuban Timba Guitar 02.mp3,5.433469,Jam_Pack_World_Music_Cuban_Timba_Guitar_02,Guitars,test
Jam Pack World Music/Cuban Timba Guitar 03.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Guitar_03,Guitars,train
Jam Pack World Music/Cuban Timba Maraca 01.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Maraca_01,Percussion,train
Jam Pack World Music/Cuban Timba Trumpet 01.mp3,3.291429,Jam_Pack_World_Music_Cuban_Timba_Trumpet_01,Horn/Wind,train
Jam Pack World Music/Cuban Timba Trumpet 02.mp3,3.291429,Jam_Pack_World_Music_Cuban_Timba_Trumpet_02,Horn/Wind,train
Jam Pack World Music/Cuban Timba Trumpet 03.mp3,3.291429,Jam_Pack_World_Music_Cuban_Timba_Trumpet_03,Horn/Wind,train
Jam Pack World Music/Cuban Timba Voice 02.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Voice_02,Vocals,train
Jam Pack World Music/Cuban Timba Voice 03.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Voice_03,Vocals,train
Jam Pack World Music/Cuban Timba Voice 04.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Voice_04,Vocals,train
Jam Pack World Music/Cuban Timba Voice 05.mp3,2.742857,Jam_Pack_World_Music_Cuban_Timba_Voice_05,Vocals,test
Jam Pack World Music/Eastern Gold Oud 01.mp3,5.746939,Jam_Pack_World_Music_Eastern_Gold_Oud_01,Strings,train
Jam Pack World Music/Eastern Gold Oud 02.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_02,Strings,train
Jam Pack World Music/Eastern Gold Oud 03.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_03,Strings,train
Jam Pack World Music/Eastern Gold Oud 04.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_04,Strings,train
Jam Pack World Music/Eastern Gold Oud 05.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_05,Strings,train
Jam Pack World Music/Eastern Gold Oud 06.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_06,Strings,train
Jam Pack World Music/Eastern Gold Oud 07.mp3,5.746939,Jam_Pack_World_Music_Eastern_Gold_Oud_07,Strings,train
Jam Pack World Music/Eastern Gold Oud 08.mp3,5.746939,Jam_Pack_World_Music_Eastern_Gold_Oud_08,Strings,train
Jam Pack World Music/Eastern Gold Oud 09.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_09,Strings,train
Jam Pack World Music/Eastern Gold Oud 10.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_10,Strings,test
Jam Pack World Music/Eastern Gold Oud 11.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_11,Strings,train
Jam Pack World Music/Eastern Gold Oud 12.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_12,Strings,train
Jam Pack World Music/Eastern Gold Oud 13.mp3,5.746939,Jam_Pack_World_Music_Eastern_Gold_Oud_13,Strings,train
Jam Pack World Music/Eastern Gold Oud 14.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_14,Strings,test
Jam Pack World Music/Eastern Gold Oud 15.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_15,Strings,train
Jam Pack World Music/Eastern Gold Oud 16.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_16,Strings,train
Jam Pack World Music/Eastern Gold Oud 17.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_17,Strings,valid
Jam Pack World Music/Eastern Gold Oud 18.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_18,Strings,train
Jam Pack World Music/Eastern Gold Oud 19.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_19,Strings,train
Jam Pack World Music/Eastern Gold Oud 20.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_20,Strings,train
Jam Pack World Music/Eastern Gold Oud 21.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_21,Strings,train
Jam Pack World Music/Eastern Gold Oud 22.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_22,Strings,train
Jam Pack World Music/Eastern Gold Oud 23.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_23,Strings,train
Jam Pack World Music/Eastern Gold Oud 24.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_24,Strings,valid
Jam Pack World Music/Eastern Gold Oud 25.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_25,Strings,test
Jam Pack World Music/Eastern Gold Oud 26.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_26,Strings,train
Jam Pack World Music/Eastern Gold Oud 27.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Oud_27,Strings,train
Jam Pack World Music/Eastern Gold Voice 01.mp3,5.746939,Jam_Pack_World_Music_Eastern_Gold_Voice_01,Vocals,train
Jam Pack World Music/Eastern Gold Voice 02.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Voice_02,Vocals,train
Jam Pack World Music/Eastern Gold Voice 03.mp3,2.925714,Jam_Pack_World_Music_Eastern_Gold_Voice_03,Vocals,train
Jam Pack World Music/Eastern Gold Voice 04.mp3,5.746939,Jam_Pack_World_Music_Eastern_Gold_Voice_04,Vocals,train
Jam Pack World Music/Eastern Storm Oud 01.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_01,Guitars,valid
Jam Pack World Music/Eastern Storm Oud 02.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_02,Guitars,train
Jam Pack World Music/Eastern Storm Oud 03.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_03,Guitars,train
Jam Pack World Music/Eastern Storm Oud 04.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_04,Guitars,train
Jam Pack World Music/Eastern Storm Oud 05.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_05,Guitars,valid
Jam Pack World Music/Eastern Storm Oud 06.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_06,Guitars,train
Jam Pack World Music/Eastern Storm Oud 07.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_07,Guitars,test
Jam Pack World Music/Eastern Storm Oud 08.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_08,Guitars,train
Jam Pack World Music/Eastern Storm Oud 09.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_09,Guitars,train
Jam Pack World Music/Eastern Storm Oud 10.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_10,Guitars,train
Jam Pack World Music/Eastern Storm Oud 11.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Oud_11,Guitars,train
Jam Pack World Music/Eastern Storm Violin 01.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Violin_01,Strings,train
Jam Pack World Music/Eastern Storm Violin 02.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Violin_02,Strings,train
Jam Pack World Music/Eastern Storm Violin 03.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Violin_03,Strings,train
Jam Pack World Music/Eastern Storm Violin 04.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Violin_04,Strings,train
Jam Pack World Music/Eastern Storm Violin 05.mp3,1.567347,Jam_Pack_World_Music_Eastern_Storm_Violin_05,Strings,train
Jam Pack World Music/Eastern Storm Violin 06.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Violin_06,Strings,train
Jam Pack World Music/Eastern Storm Violin 07.mp3,1.567347,Jam_Pack_World_Music_Eastern_Storm_Violin_07,Strings,train
Jam Pack World Music/Eastern Storm Violin 08.mp3,6.034286,Jam_Pack_World_Music_Eastern_Storm_Violin_08,Strings,train
Jam Pack World Music/Eastern Storm Violin 09.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Violin_09,Strings,test
Jam Pack World Music/Eastern Storm Violin 10.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Violin_10,Strings,train
Jam Pack World Music/Eastern Storm Voice 01.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Voice_01,Vocals,train
Jam Pack World Music/Eastern Storm Voice 02.mp3,3.056327,Jam_Pack_World_Music_Eastern_Storm_Voice_02,Vocals,train
Jam Pack World Music/Eastern Storm Voice 03.mp3,8.986122,Jam_Pack_World_Music_Eastern_Storm_Voice_03,Vocals,train
Jam Pack World Music/Egyptian Darbouka 28.mp3,4.858776,Jam_Pack_World_Music_Egyptian_Darbouka_28,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 01.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Drum_01,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 02.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Fingers_Drum_02,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 03.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Fingers_Drum_03,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 04.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Drum_04,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 05.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Fingers_Drum_05,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 06.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Drum_06,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 07.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Fingers_Drum_07,Percussion,test
Jam Pack World Music/Egyptian Fingers Drum 08.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Fingers_Drum_08,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 09.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Fingers_Drum_09,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 10.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Fingers_Drum_10,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 11.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Drum_11,Percussion,test
Jam Pack World Music/Egyptian Fingers Drum 12.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Drum_12,Percussion,train
Jam Pack World Music/Egyptian Fingers Drum 13.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Drum_13,Percussion,train
Jam Pack World Music/Egyptian Fingers Zil 01.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_01,Percussion,test
Jam Pack World Music/Egyptian Fingers Zil 02.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_02,Percussion,valid
Jam Pack World Music/Egyptian Fingers Zil 03.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_03,Percussion,train
Jam Pack World Music/Egyptian Fingers Zil 04.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_04,Percussion,train
Jam Pack World Music/Egyptian Fingers Zil 05.mp3,9.691429,Jam_Pack_World_Music_Egyptian_Fingers_Zil_05,Percussion,train
Jam Pack World Music/Egyptian Fingers Zil 06.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_06,Percussion,train
Jam Pack World Music/Egyptian Fingers Zil 07.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Fingers_Zil_07,Percussion,train
Jam Pack World Music/Egyptian Fingers Zil 08.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_08,Percussion,train
Jam Pack World Music/Egyptian Fingers Zil 09.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_09,Percussion,test
Jam Pack World Music/Egyptian Fingers Zil 10.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_10,Percussion,train
Jam Pack World Music/Egyptian Fingers Zil 11.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_11,Percussion,train
Jam Pack World Music/Egyptian Fingers Zil 12.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_12,Percussion,test
Jam Pack World Music/Egyptian Fingers Zil 13.mp3,2.507755,Jam_Pack_World_Music_Egyptian_Fingers_Zil_13,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 01.mp3,4.858776,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_01,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 02.mp3,4.858776,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_02,Percussion,test
Jam Pack World Music/Egyptian Nile Darbouka 03.mp3,4.858776,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_03,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 04.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_04,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 05.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_05,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 06.mp3,4.858776,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_06,Percussion,valid
Jam Pack World Music/Egyptian Nile Darbouka 07.mp3,4.858776,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_07,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 08.mp3,4.884898,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_08,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 09.mp3,4.858776,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_09,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 10.mp3,4.858776,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_10,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 11.mp3,4.101224,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_11,Percussion,valid
Jam Pack World Music/Egyptian Nile Darbouka 12.mp3,4.075102,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_12,Percussion,test
Jam Pack World Music/Egyptian Nile Darbouka 13.mp3,4.101224,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_13,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 14.mp3,4.101224,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_14,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 15.mp3,4.101224,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_15,Percussion,valid
Jam Pack World Music/Egyptian Nile Darbouka 16.mp3,4.101224,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_16,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 17.mp3,4.075102,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_17,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 18.mp3,4.075102,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_18,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 19.mp3,4.075102,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_19,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 20.mp3,6.086531,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_20,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 21.mp3,6.086531,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_21,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 22.mp3,6.060408,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_22,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 23.mp3,6.060408,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_23,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 24.mp3,6.086531,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_24,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 26.mp3,6.060408,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_26,Percussion,train
Jam Pack World Music/Egyptian Nile Darbouka 27.mp3,6.086531,Jam_Pack_World_Music_Egyptian_Nile_Darbouka_27,Percussion,train
Jam Pack World Music/Egyptian Nile Lute 01.mp3,1.802449,Jam_Pack_World_Music_Egyptian_Nile_Lute_01,Guitars,train
Jam Pack World Music/Egyptian Nile Lute 02.mp3,3.422041,Jam_Pack_World_Music_Egyptian_Nile_Lute_02,Strings,train
Jam Pack World Music/Egyptian Nile Lute 03.mp3,2.795102,Jam_Pack_World_Music_Egyptian_Nile_Lute_03,Guitars,train
Jam Pack World Music/Egyptian Nile Lute 04.mp3,3.474286,Jam_Pack_World_Music_Egyptian_Nile_Lute_04,Guitars,train
Jam Pack World Music/Egyptian Nile Lute 05.mp3,2.951837,Jam_Pack_World_Music_Egyptian_Nile_Lute_05,Guitars,train
Jam Pack World Music/English Court Drum 03.mp3,5.250612,Jam_Pack_World_Music_English_Court_Drum_03,Percussion,train
Jam Pack World Music/English Court Lute 07.mp3,7.836735,Jam_Pack_World_Music_English_Court_Lute_07,Strings,train
Jam Pack World Music/Europa Waltz Accordion 01.mp3,8.097959,Jam_Pack_World_Music_Europa_Waltz_Accordion_01,Keyboards,train
Jam Pack World Music/Europa Waltz Accordion 02.mp3,8.097959,Jam_Pack_World_Music_Europa_Waltz_Accordion_02,Keyboards,train
Jam Pack World Music/Europa Waltz Bass.mp3,8.097959,Jam_Pack_World_Music_Europa_Waltz_Bass,Bass,test
Jam Pack World Music/Greek Dance Bouzouki 01.mp3,9.665306,Jam_Pack_World_Music_Greek_Dance_Bouzouki_01,Guitars,train
Jam Pack World Music/Greek Dance Bouzouki 02.mp3,9.717551,Jam_Pack_World_Music_Greek_Dance_Bouzouki_02,Guitars,train
Jam Pack World Music/Greek Dance Bouzouki 03.mp3,9.691429,Jam_Pack_World_Music_Greek_Dance_Bouzouki_03,Guitars,train
Jam Pack World Music/Greek Dance Bouzouki 04.mp3,9.665306,Jam_Pack_World_Music_Greek_Dance_Bouzouki_04,Guitars,train
Jam Pack World Music/Greek Dance Bouzouki 05.mp3,9.743673,Jam_Pack_World_Music_Greek_Dance_Bouzouki_05,Guitars,valid
Jam Pack World Music/Greek Dance Bouzouki 06.mp3,9.795918,Jam_Pack_World_Music_Greek_Dance_Bouzouki_06,Guitars,train
Jam Pack World Music/Greek Dance Bouzouki 07.mp3,9.665306,Jam_Pack_World_Music_Greek_Dance_Bouzouki_07,Guitars,train
Jam Pack World Music/Greek Dance Bouzouki 08.mp3,9.691429,Jam_Pack_World_Music_Greek_Dance_Bouzouki_08,Guitars,train
Jam Pack World Music/Greek Dance Bouzouki 09.mp3,9.926531,Jam_Pack_World_Music_Greek_Dance_Bouzouki_09,Guitars,train
Jam Pack World Music/Greek Dance Bouzouki 10.mp3,9.665306,Jam_Pack_World_Music_Greek_Dance_Bouzouki_10,Strings,test
Jam Pack World Music/Greek Dance Bouzouki 11.mp3,8.071837,Jam_Pack_World_Music_Greek_Dance_Bouzouki_11,Guitars,train
Jam Pack World Music/Greek Dance Bouzouki 12.mp3,8.071837,Jam_Pack_World_Music_Greek_Dance_Bouzouki_12,Guitars,train
